Source,Target,Type,Id,Label,timeset,Weight
https://t.me/Army_Russia,https://t.me/astramilitarum,Undirected,1256,,,1
https://t.me/Army_Russia,https://t.me/ararathau,Undirected,1255,,,1
https://t.me/Army_Russia,https://t.me/anxious_waters,Undirected,1254,,,1
https://t.me/Army_Russia,https://t.me/antresol_avia,Undirected,1253,,,1
https://t.me/Army_Russia,https://t.me/Viktor_Murakhovskiy,Undirected,1252,,,1
https://t.me/Army_Russia,https://t.me/SIL0VIKI,Undirected,1251,,,1
https://t.me/Army_Russia,https://t.me/PortNews_ru,Undirected,1250,,,1
https://t.me/Army_Russia,https://t.me/Ministerstvo_oborony,Undirected,1249,,,1
https://t.me/Army_Russia,https://t.me/ImpNavigator,Undirected,1248,,,1
https://t.me/Army_Russia,https://t.me/ChDambiev,Undirected,1247,,,1
https://t.me/Army_Russia,https://t.me/AviaticA,Undirected,1246,,,1
https://t.me/Army_Russia,https://t.me/AviaCT,Undirected,1245,,,1
https://t.me/Army_Russia,https://t.me/Artillery_Artillery,Undirected,1244,,,1
https://t.me/Artillery_Artillery,https://t.me/zvozduh,Undirected,1385,,,1
https://t.me/Artillery_Artillery,https://t.me/zvezdanews,Undirected,1384,,,1
https://t.me/Artillery_Artillery,https://t.me/yadernykontrol,Undirected,1383,,,1
https://t.me/Artillery_Artillery,https://t.me/wingsofwar,Undirected,1382,,,1
https://t.me/Artillery_Artillery,https://t.me/warjournal,Undirected,1381,,,1
https://t.me/Artillery_Artillery,https://t.me/warbolts,Undirected,1380,,,1
https://t.me/Artillery_Artillery,https://t.me/voenvz,Undirected,1379,,,1
https://t.me/Artillery_Artillery,https://t.me/vestnikpvo,Undirected,1378,,,1
https://t.me/Artillery_Artillery,https://t.me/vertolatte,Undirected,1377,,,1
https://t.me/Artillery_Artillery,https://t.me/true_secator,Undirected,1376,,,1
https://t.me/Artillery_Artillery,https://t.me/svarschiki,Undirected,1375,,,1
https://t.me/Artillery_Artillery,https://t.me/survivalavia,Undirected,1374,,,1
https://t.me/Artillery_Artillery,https://t.me/space78125,Undirected,1373,,,1
https://t.me/Artillery_Artillery,https://t.me/south0wind,Undirected,1372,,,1
https://t.me/Artillery_Artillery,https://t.me/sibirskiyokean,Undirected,1371,,,1
https://t.me/Artillery_Artillery,https://t.me/seamensway_ru,Undirected,1370,,,1
https://t.me/Artillery_Artillery,https://t.me/sashakots,Undirected,1369,,,1
https://t.me/Artillery_Artillery,https://t.me/rybar,Undirected,1368,,,1
https://t.me/Artillery_Artillery,https://t.me/pvo_vks,Undirected,1367,,,1
https://t.me/Artillery_Artillery,https://t.me/propeller_news,Undirected,1366,,,1
https://t.me/Artillery_Artillery,https://t.me/proflot,Undirected,1365,,,1
https://t.me/Artillery_Artillery,https://t.me/proUAV,Undirected,1364,,,1
https://t.me/Artillery_Artillery,https://t.me/piratebarge,Undirected,1363,,,1
https://t.me/Artillery_Artillery,https://t.me/operline_ru,Undirected,1362,,,1
https://t.me/Artillery_Artillery,https://t.me/oboronka_channel,Undirected,1361,,,1
https://t.me/Artillery_Artillery,https://t.me/nuclear_stormbringer,Undirected,1360,,,1
https://t.me/Artillery_Artillery,https://t.me/new_militarycolumnist,Undirected,1359,,,1
https://t.me/Artillery_Artillery,https://t.me/navyphotos,Undirected,1358,,,1
https://t.me/Artillery_Artillery,https://t.me/moria40k,Undirected,1357,,,1
https://t.me/Artillery_Artillery,https://t.me/militaryrussiaru,Undirected,1356,,,1
https://t.me/Artillery_Artillery,https://t.me/militarymaps,Undirected,1355,,,1
https://t.me/Artillery_Artillery,https://t.me/military_az,Undirected,1354,,,1
https://t.me/Artillery_Artillery,https://t.me/military_arm,Undirected,1353,,,1
https://t.me/Artillery_Artillery,https://t.me/milinfolive,Undirected,1352,,,1
https://t.me/Artillery_Artillery,https://t.me/migdalsergei,Undirected,1351,,,1
https://t.me/Artillery_Artillery,https://t.me/kramnikcat,Undirected,1350,,,1
https://t.me/Artillery_Artillery,https://t.me/kiverilafet,Undirected,1349,,,1
https://t.me/Artillery_Artillery,https://t.me/karabah_news,Undirected,1348,,,1
https://t.me/Artillery_Artillery,https://t.me/infantmilitario,Undirected,1347,,,1
https://t.me/Artillery_Artillery,https://t.me/helincidents,Undirected,1346,,,1
https://t.me/Artillery_Artillery,https://t.me/gruz0potok,Undirected,1345,,,1
https://t.me/Artillery_Artillery,https://t.me/fotozak,Undirected,1344,,,1
https://t.me/Artillery_Artillery,https://t.me/forenavy,Undirected,1343,,,1
https://t.me/Artillery_Artillery,https://t.me/first_morskoy,Undirected,1342,,,1
https://t.me/Artillery_Artillery,https://t.me/fighter_bomber,Undirected,1341,,,1
https://t.me/Artillery_Artillery,https://t.me/faceofwar,Undirected,1340,,,1
https://t.me/Artillery_Artillery,https://t.me/dronesrussia,Undirected,1339,,,1
https://t.me/Artillery_Artillery,https://t.me/cybersecgame,Undirected,1338,,,1
https://t.me/Artillery_Artillery,https://t.me/cyber_MipZ,Undirected,1337,,,1
https://t.me/Artillery_Artillery,https://t.me/china3army,Undirected,1336,,,1
https://t.me/Artillery_Artillery,https://t.me/caucasuswar,Undirected,1335,,,1
https://t.me/Artillery_Artillery,https://t.me/aviatorshina,Undirected,1334,,,1
https://t.me/Artillery_Artillery,https://t.me/aviationmode,Undirected,1333,,,1
https://t.me/Artillery_Artillery,https://t.me/aviasalonmaks,Undirected,1332,,,1
https://t.me/Artillery_Artillery,https://t.me/aviaincident,Undirected,1331,,,1
https://t.me/Artillery_Artillery,https://t.me/aviadrive,Undirected,1330,,,1
https://t.me/Artillery_Artillery,https://t.me/aviadispet4er,Undirected,1329,,,1
https://t.me/Artillery_Artillery,https://t.me/aviachatchannel,Undirected,1328,,,1
https://t.me/Artillery_Artillery,https://t.me/astramilitarum,Undirected,1327,,,1
https://t.me/Artillery_Artillery,https://t.me/ararathau,Undirected,1326,,,1
https://t.me/Artillery_Artillery,https://t.me/anxious_waters,Undirected,1325,,,1
https://t.me/Artillery_Artillery,https://t.me/antresol_avia,Undirected,1324,,,1
https://t.me/Artillery_Artillery,https://t.me/Viktor_Murakhovskiy,Undirected,1323,,,1
https://t.me/Artillery_Artillery,https://t.me/SIL0VIKI,Undirected,1322,,,1
https://t.me/Artillery_Artillery,https://t.me/PortNews_ru,Undirected,1321,,,1
https://t.me/Artillery_Artillery,https://t.me/Ministerstvo_oborony,Undirected,1320,,,1
https://t.me/Artillery_Artillery,https://t.me/ImpNavigator,Undirected,1319,,,1
https://t.me/Artillery_Artillery,https://t.me/ChDambiev,Undirected,1318,,,1
https://t.me/Artillery_Artillery,https://t.me/AviaticA,Undirected,1317,,,1
https://t.me/Artillery_Artillery,https://t.me/AviaCT,Undirected,1316,,,1
https://t.me/AviaCT,https://t.me/zvozduh,Undirected,1455,,,1
https://t.me/AviaCT,https://t.me/zvezdanews,Undirected,1454,,,1
https://t.me/AviaCT,https://t.me/yadernykontrol,Undirected,1453,,,1
https://t.me/AviaCT,https://t.me/wingsofwar,Undirected,1452,,,1
https://t.me/AviaCT,https://t.me/warjournal,Undirected,1451,,,1
https://t.me/AviaCT,https://t.me/warbolts,Undirected,1450,,,1
https://t.me/AviaCT,https://t.me/voenvz,Undirected,1449,,,1
https://t.me/AviaCT,https://t.me/vestnikpvo,Undirected,1448,,,1
https://t.me/AviaCT,https://t.me/vertolatte,Undirected,1447,,,1
https://t.me/AviaCT,https://t.me/true_secator,Undirected,1446,,,1
https://t.me/AviaCT,https://t.me/svarschiki,Undirected,1445,,,1
https://t.me/AviaCT,https://t.me/survivalavia,Undirected,1444,,,1
https://t.me/AviaCT,https://t.me/space78125,Undirected,1443,,,1
https://t.me/AviaCT,https://t.me/south0wind,Undirected,1442,,,1
https://t.me/AviaCT,https://t.me/sibirskiyokean,Undirected,1441,,,1
https://t.me/AviaCT,https://t.me/seamensway_ru,Undirected,1440,,,1
https://t.me/AviaCT,https://t.me/sashakots,Undirected,1439,,,1
https://t.me/AviaCT,https://t.me/rybar,Undirected,1438,,,1
https://t.me/AviaCT,https://t.me/pvo_vks,Undirected,1437,,,1
https://t.me/AviaCT,https://t.me/propeller_news,Undirected,1436,,,1
https://t.me/AviaCT,https://t.me/proflot,Undirected,1435,,,1
https://t.me/AviaCT,https://t.me/proUAV,Undirected,1434,,,1
https://t.me/AviaCT,https://t.me/piratebarge,Undirected,1433,,,1
https://t.me/AviaCT,https://t.me/operline_ru,Undirected,1432,,,1
https://t.me/AviaCT,https://t.me/oboronka_channel,Undirected,1431,,,1
https://t.me/AviaCT,https://t.me/nuclear_stormbringer,Undirected,1430,,,1
https://t.me/AviaCT,https://t.me/new_militarycolumnist,Undirected,1429,,,1
https://t.me/AviaCT,https://t.me/navyphotos,Undirected,1428,,,1
https://t.me/AviaCT,https://t.me/moria40k,Undirected,1427,,,1
https://t.me/AviaCT,https://t.me/militaryrussiaru,Undirected,1426,,,1
https://t.me/AviaCT,https://t.me/militarymaps,Undirected,1425,,,1
https://t.me/AviaCT,https://t.me/military_az,Undirected,1424,,,1
https://t.me/AviaCT,https://t.me/military_arm,Undirected,1423,,,1
https://t.me/AviaCT,https://t.me/milinfolive,Undirected,1422,,,1
https://t.me/AviaCT,https://t.me/migdalsergei,Undirected,1421,,,1
https://t.me/AviaCT,https://t.me/kramnikcat,Undirected,1420,,,1
https://t.me/AviaCT,https://t.me/kiverilafet,Undirected,1419,,,1
https://t.me/AviaCT,https://t.me/karabah_news,Undirected,1418,,,1
https://t.me/AviaCT,https://t.me/infantmilitario,Undirected,1417,,,1
https://t.me/AviaCT,https://t.me/helincidents,Undirected,1416,,,1
https://t.me/AviaCT,https://t.me/gruz0potok,Undirected,1415,,,1
https://t.me/AviaCT,https://t.me/fotozak,Undirected,1414,,,1
https://t.me/AviaCT,https://t.me/forenavy,Undirected,1413,,,1
https://t.me/AviaCT,https://t.me/first_morskoy,Undirected,1412,,,1
https://t.me/AviaCT,https://t.me/fighter_bomber,Undirected,1411,,,1
https://t.me/AviaCT,https://t.me/faceofwar,Undirected,1410,,,1
https://t.me/AviaCT,https://t.me/dronesrussia,Undirected,1409,,,1
https://t.me/AviaCT,https://t.me/cybersecgame,Undirected,1408,,,1
https://t.me/AviaCT,https://t.me/cyber_MipZ,Undirected,1407,,,1
https://t.me/AviaCT,https://t.me/china3army,Undirected,1406,,,1
https://t.me/AviaCT,https://t.me/caucasuswar,Undirected,1405,,,1
https://t.me/AviaCT,https://t.me/aviatorshina,Undirected,1404,,,1
https://t.me/AviaCT,https://t.me/aviationmode,Undirected,1403,,,1
https://t.me/AviaCT,https://t.me/aviasalonmaks,Undirected,1402,,,1
https://t.me/AviaCT,https://t.me/aviaincident,Undirected,1401,,,1
https://t.me/AviaCT,https://t.me/aviadrive,Undirected,1400,,,1
https://t.me/AviaCT,https://t.me/aviadispet4er,Undirected,1399,,,1
https://t.me/AviaCT,https://t.me/aviachatchannel,Undirected,1398,,,1
https://t.me/AviaCT,https://t.me/astramilitarum,Undirected,1397,,,1
https://t.me/AviaCT,https://t.me/ararathau,Undirected,1396,,,1
https://t.me/AviaCT,https://t.me/anxious_waters,Undirected,1395,,,1
https://t.me/AviaCT,https://t.me/antresol_avia,Undirected,1394,,,1
https://t.me/AviaCT,https://t.me/Viktor_Murakhovskiy,Undirected,1393,,,1
https://t.me/AviaCT,https://t.me/SIL0VIKI,Undirected,1392,,,1
https://t.me/AviaCT,https://t.me/PortNews_ru,Undirected,1391,,,1
https://t.me/AviaCT,https://t.me/Ministerstvo_oborony,Undirected,1390,,,1
https://t.me/AviaCT,https://t.me/ImpNavigator,Undirected,1389,,,1
https://t.me/AviaCT,https://t.me/ChDambiev,Undirected,1388,,,1
https://t.me/AviaCT,https://t.me/AviaticA,Undirected,1387,,,1
https://t.me/AviaticA,https://t.me/zvozduh,Undirected,1524,,,1
https://t.me/AviaticA,https://t.me/zvezdanews,Undirected,1523,,,1
https://t.me/AviaticA,https://t.me/yadernykontrol,Undirected,1522,,,1
https://t.me/AviaticA,https://t.me/wingsofwar,Undirected,1521,,,1
https://t.me/AviaticA,https://t.me/warjournal,Undirected,1520,,,1
https://t.me/AviaticA,https://t.me/warbolts,Undirected,1519,,,1
https://t.me/AviaticA,https://t.me/voenvz,Undirected,1518,,,1
https://t.me/AviaticA,https://t.me/vestnikpvo,Undirected,1517,,,1
https://t.me/AviaticA,https://t.me/vertolatte,Undirected,1516,,,1
https://t.me/AviaticA,https://t.me/true_secator,Undirected,1515,,,1
https://t.me/AviaticA,https://t.me/svarschiki,Undirected,1514,,,1
https://t.me/AviaticA,https://t.me/survivalavia,Undirected,1513,,,1
https://t.me/AviaticA,https://t.me/space78125,Undirected,1512,,,1
https://t.me/AviaticA,https://t.me/south0wind,Undirected,1511,,,1
https://t.me/AviaticA,https://t.me/sibirskiyokean,Undirected,1510,,,1
https://t.me/AviaticA,https://t.me/seamensway_ru,Undirected,1509,,,1
https://t.me/AviaticA,https://t.me/sashakots,Undirected,1508,,,1
https://t.me/AviaticA,https://t.me/rybar,Undirected,1507,,,1
https://t.me/AviaticA,https://t.me/pvo_vks,Undirected,1506,,,1
https://t.me/AviaticA,https://t.me/propeller_news,Undirected,1505,,,1
https://t.me/AviaticA,https://t.me/proflot,Undirected,1504,,,1
https://t.me/AviaticA,https://t.me/proUAV,Undirected,1503,,,1
https://t.me/AviaticA,https://t.me/piratebarge,Undirected,1502,,,1
https://t.me/AviaticA,https://t.me/operline_ru,Undirected,1501,,,1
https://t.me/AviaticA,https://t.me/oboronka_channel,Undirected,1500,,,1
https://t.me/AviaticA,https://t.me/nuclear_stormbringer,Undirected,1499,,,1
https://t.me/AviaticA,https://t.me/new_militarycolumnist,Undirected,1498,,,1
https://t.me/AviaticA,https://t.me/navyphotos,Undirected,1497,,,1
https://t.me/AviaticA,https://t.me/moria40k,Undirected,1496,,,1
https://t.me/AviaticA,https://t.me/militaryrussiaru,Undirected,1495,,,1
https://t.me/AviaticA,https://t.me/militarymaps,Undirected,1494,,,1
https://t.me/AviaticA,https://t.me/military_az,Undirected,1493,,,1
https://t.me/AviaticA,https://t.me/military_arm,Undirected,1492,,,1
https://t.me/AviaticA,https://t.me/milinfolive,Undirected,1491,,,1
https://t.me/AviaticA,https://t.me/migdalsergei,Undirected,1490,,,1
https://t.me/AviaticA,https://t.me/kramnikcat,Undirected,1489,,,1
https://t.me/AviaticA,https://t.me/kiverilafet,Undirected,1488,,,1
https://t.me/AviaticA,https://t.me/karabah_news,Undirected,1487,,,1
https://t.me/AviaticA,https://t.me/infantmilitario,Undirected,1486,,,1
https://t.me/AviaticA,https://t.me/helincidents,Undirected,1485,,,1
https://t.me/AviaticA,https://t.me/gruz0potok,Undirected,1484,,,1
https://t.me/AviaticA,https://t.me/fotozak,Undirected,1483,,,1
https://t.me/AviaticA,https://t.me/forenavy,Undirected,1482,,,1
https://t.me/AviaticA,https://t.me/first_morskoy,Undirected,1481,,,1
https://t.me/AviaticA,https://t.me/fighter_bomber,Undirected,1480,,,1
https://t.me/AviaticA,https://t.me/faceofwar,Undirected,1479,,,1
https://t.me/AviaticA,https://t.me/dronesrussia,Undirected,1478,,,1
https://t.me/AviaticA,https://t.me/cybersecgame,Undirected,1477,,,1
https://t.me/AviaticA,https://t.me/cyber_MipZ,Undirected,1476,,,1
https://t.me/AviaticA,https://t.me/china3army,Undirected,1475,,,1
https://t.me/AviaticA,https://t.me/caucasuswar,Undirected,1474,,,1
https://t.me/AviaticA,https://t.me/aviatorshina,Undirected,1473,,,1
https://t.me/AviaticA,https://t.me/aviationmode,Undirected,1472,,,1
https://t.me/AviaticA,https://t.me/aviasalonmaks,Undirected,1471,,,1
https://t.me/AviaticA,https://t.me/aviaincident,Undirected,1470,,,1
https://t.me/AviaticA,https://t.me/aviadrive,Undirected,1469,,,1
https://t.me/AviaticA,https://t.me/aviadispet4er,Undirected,1468,,,1
https://t.me/AviaticA,https://t.me/aviachatchannel,Undirected,1467,,,1
https://t.me/AviaticA,https://t.me/astramilitarum,Undirected,1466,,,1
https://t.me/AviaticA,https://t.me/ararathau,Undirected,1465,,,1
https://t.me/AviaticA,https://t.me/anxious_waters,Undirected,1464,,,1
https://t.me/AviaticA,https://t.me/antresol_avia,Undirected,1463,,,1
https://t.me/AviaticA,https://t.me/Viktor_Murakhovskiy,Undirected,1462,,,1
https://t.me/AviaticA,https://t.me/SIL0VIKI,Undirected,1461,,,1
https://t.me/AviaticA,https://t.me/PortNews_ru,Undirected,1460,,,1
https://t.me/AviaticA,https://t.me/Ministerstvo_oborony,Undirected,1459,,,1
https://t.me/AviaticA,https://t.me/ImpNavigator,Undirected,1458,,,1
https://t.me/AviaticA,https://t.me/ChDambiev,Undirected,1457,,,1
https://t.me/ChDambiev,https://t.me/zvozduh,Undirected,1592,,,1
https://t.me/ChDambiev,https://t.me/zvezdanews,Undirected,1591,,,1
https://t.me/ChDambiev,https://t.me/yadernykontrol,Undirected,1590,,,1
https://t.me/ChDambiev,https://t.me/wingsofwar,Undirected,1589,,,1
https://t.me/ChDambiev,https://t.me/warjournal,Undirected,1588,,,1
https://t.me/ChDambiev,https://t.me/warbolts,Undirected,1587,,,1
https://t.me/ChDambiev,https://t.me/voenvz,Undirected,1586,,,1
https://t.me/ChDambiev,https://t.me/vestnikpvo,Undirected,1585,,,1
https://t.me/ChDambiev,https://t.me/vertolatte,Undirected,1584,,,1
https://t.me/ChDambiev,https://t.me/true_secator,Undirected,1583,,,1
https://t.me/ChDambiev,https://t.me/svarschiki,Undirected,1582,,,1
https://t.me/ChDambiev,https://t.me/survivalavia,Undirected,1581,,,1
https://t.me/ChDambiev,https://t.me/space78125,Undirected,1580,,,1
https://t.me/ChDambiev,https://t.me/south0wind,Undirected,1579,,,1
https://t.me/ChDambiev,https://t.me/sibirskiyokean,Undirected,1578,,,1
https://t.me/ChDambiev,https://t.me/seamensway_ru,Undirected,1577,,,1
https://t.me/ChDambiev,https://t.me/sashakots,Undirected,1576,,,1
https://t.me/ChDambiev,https://t.me/rybar,Undirected,1575,,,1
https://t.me/ChDambiev,https://t.me/pvo_vks,Undirected,1574,,,1
https://t.me/ChDambiev,https://t.me/propeller_news,Undirected,1573,,,1
https://t.me/ChDambiev,https://t.me/proflot,Undirected,1572,,,1
https://t.me/ChDambiev,https://t.me/proUAV,Undirected,1571,,,1
https://t.me/ChDambiev,https://t.me/piratebarge,Undirected,1570,,,1
https://t.me/ChDambiev,https://t.me/operline_ru,Undirected,1569,,,1
https://t.me/ChDambiev,https://t.me/oboronka_channel,Undirected,1568,,,1
https://t.me/ChDambiev,https://t.me/nuclear_stormbringer,Undirected,1567,,,1
https://t.me/ChDambiev,https://t.me/new_militarycolumnist,Undirected,1566,,,1
https://t.me/ChDambiev,https://t.me/navyphotos,Undirected,1565,,,1
https://t.me/ChDambiev,https://t.me/moria40k,Undirected,1564,,,1
https://t.me/ChDambiev,https://t.me/militaryrussiaru,Undirected,1563,,,1
https://t.me/ChDambiev,https://t.me/militarymaps,Undirected,1562,,,1
https://t.me/ChDambiev,https://t.me/military_az,Undirected,1561,,,1
https://t.me/ChDambiev,https://t.me/military_arm,Undirected,1560,,,1
https://t.me/ChDambiev,https://t.me/milinfolive,Undirected,1559,,,1
https://t.me/ChDambiev,https://t.me/migdalsergei,Undirected,1558,,,1
https://t.me/ChDambiev,https://t.me/kramnikcat,Undirected,1557,,,1
https://t.me/ChDambiev,https://t.me/kiverilafet,Undirected,1556,,,1
https://t.me/ChDambiev,https://t.me/karabah_news,Undirected,1555,,,1
https://t.me/ChDambiev,https://t.me/infantmilitario,Undirected,1554,,,1
https://t.me/ChDambiev,https://t.me/helincidents,Undirected,1553,,,1
https://t.me/ChDambiev,https://t.me/gruz0potok,Undirected,1552,,,1
https://t.me/ChDambiev,https://t.me/fotozak,Undirected,1551,,,1
https://t.me/ChDambiev,https://t.me/forenavy,Undirected,1550,,,1
https://t.me/ChDambiev,https://t.me/first_morskoy,Undirected,1549,,,1
https://t.me/ChDambiev,https://t.me/fighter_bomber,Undirected,1548,,,1
https://t.me/ChDambiev,https://t.me/faceofwar,Undirected,1547,,,1
https://t.me/ChDambiev,https://t.me/dronesrussia,Undirected,1546,,,1
https://t.me/ChDambiev,https://t.me/cybersecgame,Undirected,1545,,,1
https://t.me/ChDambiev,https://t.me/cyber_MipZ,Undirected,1544,,,1
https://t.me/ChDambiev,https://t.me/china3army,Undirected,1543,,,1
https://t.me/ChDambiev,https://t.me/caucasuswar,Undirected,1542,,,1
https://t.me/ChDambiev,https://t.me/aviatorshina,Undirected,1541,,,1
https://t.me/ChDambiev,https://t.me/aviationmode,Undirected,1540,,,1
https://t.me/ChDambiev,https://t.me/aviasalonmaks,Undirected,1539,,,1
https://t.me/ChDambiev,https://t.me/aviaincident,Undirected,1538,,,1
https://t.me/ChDambiev,https://t.me/aviadrive,Undirected,1537,,,1
https://t.me/ChDambiev,https://t.me/aviadispet4er,Undirected,1536,,,1
https://t.me/ChDambiev,https://t.me/aviachatchannel,Undirected,1535,,,1
https://t.me/ChDambiev,https://t.me/astramilitarum,Undirected,1534,,,1
https://t.me/ChDambiev,https://t.me/ararathau,Undirected,1533,,,1
https://t.me/ChDambiev,https://t.me/anxious_waters,Undirected,1532,,,1
https://t.me/ChDambiev,https://t.me/antresol_avia,Undirected,1531,,,1
https://t.me/ChDambiev,https://t.me/Viktor_Murakhovskiy,Undirected,1530,,,1
https://t.me/ChDambiev,https://t.me/SIL0VIKI,Undirected,1529,,,1
https://t.me/ChDambiev,https://t.me/PortNews_ru,Undirected,1528,,,1
https://t.me/ChDambiev,https://t.me/Ministerstvo_oborony,Undirected,1527,,,1
https://t.me/ChDambiev,https://t.me/ImpNavigator,Undirected,1526,,,1
https://t.me/ImpNavigator,https://t.me/zvozduh,Undirected,1659,,,1
https://t.me/ImpNavigator,https://t.me/zvezdanews,Undirected,1658,,,1
https://t.me/ImpNavigator,https://t.me/yadernykontrol,Undirected,1657,,,1
https://t.me/ImpNavigator,https://t.me/wingsofwar,Undirected,1656,,,1
https://t.me/ImpNavigator,https://t.me/warjournal,Undirected,1655,,,1
https://t.me/ImpNavigator,https://t.me/warbolts,Undirected,1654,,,1
https://t.me/ImpNavigator,https://t.me/voenvz,Undirected,1653,,,1
https://t.me/ImpNavigator,https://t.me/vestnikpvo,Undirected,1652,,,1
https://t.me/ImpNavigator,https://t.me/vertolatte,Undirected,1651,,,1
https://t.me/ImpNavigator,https://t.me/true_secator,Undirected,1650,,,1
https://t.me/ImpNavigator,https://t.me/svarschiki,Undirected,1649,,,1
https://t.me/ImpNavigator,https://t.me/survivalavia,Undirected,1648,,,1
https://t.me/ImpNavigator,https://t.me/space78125,Undirected,1647,,,1
https://t.me/ImpNavigator,https://t.me/south0wind,Undirected,1646,,,1
https://t.me/ImpNavigator,https://t.me/sibirskiyokean,Undirected,1645,,,1
https://t.me/ImpNavigator,https://t.me/seamensway_ru,Undirected,1644,,,1
https://t.me/ImpNavigator,https://t.me/sashakots,Undirected,1643,,,1
https://t.me/ImpNavigator,https://t.me/rybar,Undirected,1642,,,1
https://t.me/ImpNavigator,https://t.me/pvo_vks,Undirected,1641,,,1
https://t.me/ImpNavigator,https://t.me/propeller_news,Undirected,1640,,,1
https://t.me/ImpNavigator,https://t.me/proflot,Undirected,1639,,,1
https://t.me/ImpNavigator,https://t.me/proUAV,Undirected,1638,,,1
https://t.me/ImpNavigator,https://t.me/piratebarge,Undirected,1637,,,1
https://t.me/ImpNavigator,https://t.me/operline_ru,Undirected,1636,,,1
https://t.me/ImpNavigator,https://t.me/oboronka_channel,Undirected,1635,,,1
https://t.me/ImpNavigator,https://t.me/nuclear_stormbringer,Undirected,1634,,,1
https://t.me/ImpNavigator,https://t.me/new_militarycolumnist,Undirected,1633,,,1
https://t.me/ImpNavigator,https://t.me/navyphotos,Undirected,1632,,,1
https://t.me/ImpNavigator,https://t.me/moria40k,Undirected,1631,,,1
https://t.me/ImpNavigator,https://t.me/militaryrussiaru,Undirected,1630,,,1
https://t.me/ImpNavigator,https://t.me/militarymaps,Undirected,1629,,,1
https://t.me/ImpNavigator,https://t.me/military_az,Undirected,1628,,,1
https://t.me/ImpNavigator,https://t.me/military_arm,Undirected,1627,,,1
https://t.me/ImpNavigator,https://t.me/milinfolive,Undirected,1626,,,1
https://t.me/ImpNavigator,https://t.me/migdalsergei,Undirected,1625,,,1
https://t.me/ImpNavigator,https://t.me/kramnikcat,Undirected,1624,,,1
https://t.me/ImpNavigator,https://t.me/kiverilafet,Undirected,1623,,,1
https://t.me/ImpNavigator,https://t.me/karabah_news,Undirected,1622,,,1
https://t.me/ImpNavigator,https://t.me/infantmilitario,Undirected,1621,,,1
https://t.me/ImpNavigator,https://t.me/helincidents,Undirected,1620,,,1
https://t.me/ImpNavigator,https://t.me/gruz0potok,Undirected,1619,,,1
https://t.me/ImpNavigator,https://t.me/fotozak,Undirected,1618,,,1
https://t.me/ImpNavigator,https://t.me/forenavy,Undirected,1617,,,1
https://t.me/ImpNavigator,https://t.me/first_morskoy,Undirected,1616,,,1
https://t.me/ImpNavigator,https://t.me/fighter_bomber,Undirected,1615,,,1
https://t.me/ImpNavigator,https://t.me/faceofwar,Undirected,1614,,,1
https://t.me/ImpNavigator,https://t.me/dronesrussia,Undirected,1613,,,1
https://t.me/ImpNavigator,https://t.me/cybersecgame,Undirected,1612,,,1
https://t.me/ImpNavigator,https://t.me/cyber_MipZ,Undirected,1611,,,1
https://t.me/ImpNavigator,https://t.me/china3army,Undirected,1610,,,1
https://t.me/ImpNavigator,https://t.me/caucasuswar,Undirected,1609,,,1
https://t.me/ImpNavigator,https://t.me/aviatorshina,Undirected,1608,,,1
https://t.me/ImpNavigator,https://t.me/aviationmode,Undirected,1607,,,1
https://t.me/ImpNavigator,https://t.me/aviasalonmaks,Undirected,1606,,,1
https://t.me/ImpNavigator,https://t.me/aviaincident,Undirected,1605,,,1
https://t.me/ImpNavigator,https://t.me/aviadrive,Undirected,1604,,,1
https://t.me/ImpNavigator,https://t.me/aviadispet4er,Undirected,1603,,,1
https://t.me/ImpNavigator,https://t.me/aviachatchannel,Undirected,1602,,,1
https://t.me/ImpNavigator,https://t.me/astramilitarum,Undirected,1601,,,1
https://t.me/ImpNavigator,https://t.me/ararathau,Undirected,1600,,,1
https://t.me/ImpNavigator,https://t.me/anxious_waters,Undirected,1599,,,1
https://t.me/ImpNavigator,https://t.me/antresol_avia,Undirected,1598,,,1
https://t.me/ImpNavigator,https://t.me/Viktor_Murakhovskiy,Undirected,1597,,,1
https://t.me/ImpNavigator,https://t.me/SIL0VIKI,Undirected,1596,,,1
https://t.me/ImpNavigator,https://t.me/PortNews_ru,Undirected,1595,,,1
https://t.me/ImpNavigator,https://t.me/Ministerstvo_oborony,Undirected,1594,,,1
https://t.me/Ministerstvo_oborony,https://t.me/zvozduh,Undirected,1725,,,1
https://t.me/Ministerstvo_oborony,https://t.me/zvezdanews,Undirected,1724,,,1
https://t.me/Ministerstvo_oborony,https://t.me/yadernykontrol,Undirected,1723,,,1
https://t.me/Ministerstvo_oborony,https://t.me/wingsofwar,Undirected,1722,,,1
https://t.me/Ministerstvo_oborony,https://t.me/warjournal,Undirected,1721,,,1
https://t.me/Ministerstvo_oborony,https://t.me/warbolts,Undirected,1720,,,1
https://t.me/Ministerstvo_oborony,https://t.me/voenvz,Undirected,1719,,,1
https://t.me/Ministerstvo_oborony,https://t.me/vestnikpvo,Undirected,1718,,,1
https://t.me/Ministerstvo_oborony,https://t.me/vertolatte,Undirected,1717,,,1
https://t.me/Ministerstvo_oborony,https://t.me/true_secator,Undirected,1716,,,1
https://t.me/Ministerstvo_oborony,https://t.me/svarschiki,Undirected,1715,,,1
